"id_product";"id_shop";"id_lang";"description";"description_short";"link_rewrite";"meta_description";"meta_keywords";"meta_title";"name";"available_now";"available_later"
"1264";"1";"1";"<p>Kowa’s new HC-V series is made for use in high vibration and high shock environments. With a design based on Kowa’s standard 1 inch HC lenses this ruggedized megapixel lens series is ideal for applications that require increased durability and high optical performance. All internal glass elements of this series are glued. A two way reversible nut is utilized to tightly lock the focus adjustment ring in place. Interchangeable iris plates which can be glued are used to select the F-stop.</p>
<p><iframe src=""https://www.youtube.com/embed/3ZpTLJSmyok"" width=""560"" height=""315"" frameborder=""0""></iframe></p>";"<p><span style=""color:#000000;"">Megapixel Lens</span><br /><span style=""color:#000000;""> Interchangeable iris plates</span><br /><span style=""color:#000000;""> Two way reversible nut for focus adjustment</span><br /><span style=""color:#000000;""> All internal lens elements glued</span><br /><span style=""color:#000000;""> Metal mount</span><br /><span style=""color:#000000;""> Metal housing</span></p>";"lm12hc-v";NULL;NULL;NULL;"LM12HC-V";NULL;NULL
"1265";"1";"1";"<p>Kowa’s new HC-V series is made for use in high vibration and high shock environments. With a design based on Kowa’s standard 1 inch HC lenses this ruggedized megapixel lens series is ideal for applications that require increased durability and high optical performance. All internal glass elements of this series are glued. A two way reversible nut is utilized to tightly lock the focus adjustment ring in place. Interchangeable iris plates which can be glued are used to select the F-stop.</p>
<p><iframe src=""https://www.youtube.com/embed/3ZpTLJSmyok"" width=""560"" height=""315"" frameborder=""0""></iframe></p>";"<p><span style=""color:#000000;"">Megapixel Lens</span><br /><span style=""color:#000000;""> Interchangeable iris plates</span><br /><span style=""color:#000000;""> Two way reversible nut for focus adjustment</span><br /><span style=""color:#000000;""> All internal lens elements glued</span><br /><span style=""color:#000000;""> Metal mount</span><br /><span style=""color:#000000;""> Metal housing</span></p>";"lm16hc-v";NULL;NULL;NULL;"LM16HC-V";NULL;NULL
"1266";"1";"1";"<p>Kowa’s new HC-V series is made for use in high vibration and high shock environments. With a design based on Kowa’s standard 1 inch HC lenses this ruggedized megapixel lens series is ideal for applications that require increased durability and high optical performance. All internal glass elements of this series are glued. A two way reversible nut is utilized to tightly lock the focus adjustment ring in place. Interchangeable iris plates which can be glued are used to select the F-stop.</p>
<p><iframe src=""https://www.youtube.com/embed/3ZpTLJSmyok"" width=""560"" height=""315"" frameborder=""0""></iframe></p>";"<p><span style=""color:#000000;"">Megapixel Lens</span><br /><span style=""color:#000000;""> Interchangeable iris plates</span><br /><span style=""color:#000000;""> Two way reversible nut for focus adjustment</span><br /><span style=""color:#000000;""> All internal lens elements glued</span><br /><span style=""color:#000000;""> Metal mount</span><br /><span style=""color:#000000;""> Metal housing</span></p>";"lm25hc-v";NULL;NULL;NULL;"LM25HC-V";NULL;NULL
"1267";"1";"1";"<p>Kowa’s new HC-V series is made for use in high vibration and high shock environments. With a design based on Kowa’s standard 1 inch HC lenses this ruggedized megapixel lens series is ideal for applications that require increased durability and high optical performance. All internal glass elements of this series are glued. A two way reversible nut is utilized to tightly lock the focus adjustment ring in place. Interchangeable iris plates which can be glued are used to select the F-stop.</p>
<p><iframe src=""https://www.youtube.com/embed/3ZpTLJSmyok"" width=""560"" height=""315"" frameborder=""0""></iframe></p>";"<p><span style=""color:#000000;"">Megapixel Lens</span><br /><span style=""color:#000000;""> Interchangeable iris plates</span><br /><span style=""color:#000000;""> Two way reversible nut for focus adjustment</span><br /><span style=""color:#000000;""> All internal lens elements glued</span><br /><span style=""color:#000000;""> Metal mount</span><br /><span style=""color:#000000;""> Metal housing</span></p>";"lm35hc-v";NULL;NULL;NULL;"LM35HC-V";NULL;NULL
"1268";"1";"1";"<p>Kowa’s new HC-V series is made for use in high vibration and high shock environments. With a design based on Kowa’s standard 1 inch HC lenses this ruggedized megapixel lens series is ideal for applications that require increased durability and high optical performance. All internal glass elements of this series are glued. A two way reversible nut is utilized to tightly lock the focus adjustment ring in place. Interchangeable iris plates which can be glued are used to select the F-stop.</p>
<p><iframe src=""https://www.youtube.com/embed/3ZpTLJSmyok"" width=""560"" height=""315"" frameborder=""0""></iframe></p>";"<p><span style=""color:#000000;"">Megapixel Lens<br /> Interchangeable iris plates<br /> Two way reversible nut for focus adjustment<br /> All internal lens elements glued<br /> Metal mount<br /> Metal housing </span></p>";"lm50hc-v";NULL;NULL;NULL;"LM50HC-V";NULL;NULL
"1269";"1";"1";"<div id=""short_description_block""> </div>";"<div id=""short_description_block"">
<div id=""short_description_content"" class=""rte align_justify"">
<p><span style=""color:#000000;""><span style=""color:#000000;"">For Cameras with up to 5MP Resolution</span><br /><span style=""color:#000000;""> IR-Corrected Zoom Lens</span><br /><span style=""color:#000000;""> HD-Multi-Megapixel Lens</span><br /><span style=""color:#000000;""> XD Glass (eXtra low Dispersion)</span><br /><span style=""color:#000000;""> Aspherical Lenses</span><br /><span style=""color:#000000;""> Preset Function</span> </span></p>
</div>
</div>";"lmz25300m3p-sw";NULL;NULL;NULL;"LMZ25300M3P-IR";NULL;NULL
"1270";"1";"1";NULL;"<p>Kowa's wide-band multi-coating effectively decreases glare and refraction and produces a high transmission from the visible to NIR wavelength range.<br />Low Distortion<br />Excellent Corner Brightness<br />Kowa's floating mechanism system virtually eliminates optical aberrations from close distance to infinity.<br />*except for LM8JC3M2 and LM12JC3M2</p>";"lm8jc3m2";NULL;NULL;NULL;"LM8JC3M2";NULL;NULL
"1271";"1";"1";NULL;"<p>Kowa's wide-band multi-coating effectively decreases glare and refraction and produces a high transmission from the visible to NIR wavelength range.<br />Low Distortion<br />Excellent Corner Brightness<br />Kowa's floating mechanism system virtually eliminates optical aberrations from close distance to infinity.<br />*except for LM8JC3M2 and LM12JC3M2</p>";"lm12jc3m2";NULL;NULL;NULL;"LM12JC3M2";NULL;NULL
"1272";"1";"1";NULL;"<p>Kowa's wide-band multi-coating effectively decreases glare and refraction and produces a high transmission from the visible to NIR wavelength range.<br />Low Distortion<br />Excellent Corner Brightness<br />Kowa's floating mechanism system virtually eliminates optical aberrations from close distance to infinity.<br />*except for LM8JC3M2 and LM12JC3M2</p>";"lm12jc3m2";NULL;NULL;NULL;"LM16JC3M2";NULL;NULL
"1273";"1";"1";NULL;"<p>Kowa's wide-band multi-coating effectively decreases glare and refraction and produces a high transmission from the visible to NIR wavelength range.<br />Low Distortion<br />Excellent Corner Brightness<br />Kowa's floating mechanism system virtually eliminates optical aberrations from close distance to infinity.<br />*except for LM8JC3M2 and LM12JC3M2</p>";"lm25jc3m2";NULL;NULL;NULL;"LM25JC3M2";NULL;NULL
"1274";"1";"1";NULL;"<p>Kowa's wide-band multi-coating effectively decreases glare and refraction and produces a high transmission from the visible to NIR wavelength range.<br />Low Distortion<br />Excellent Corner Brightness<br />Kowa's floating mechanism system virtually eliminates optical aberrations from close distance to infinity.<br />*except for LM8JC3M2 and LM12JC3M2</p>";"lm35jc3m2";NULL;NULL;NULL;"LM35JC3M2";NULL;NULL
"1275";"1";"1";NULL;"<p>Kowa's wide-band multi-coating effectively decreases glare and refraction and produces a high transmission from the visible to NIR wavelength range.<br />Low Distortion<br />Excellent Corner Brightness<br />Kowa's floating mechanism system virtually eliminates optical aberrations from close distance to infinity.<br />*except for LM8JC3M2 and LM12JC3M2</p>";"lm50jc3m2";NULL;NULL;NULL;"LM50JC3M2";NULL;NULL
"1276";"1";"1";"<p>• Produces high contrast and resolution in both the center and corners.<br />• Virtually no TV distortion of entire image area.</p>
<p>• Telecentric lens with variable magnification<br />• Able to adjust the magnification to match with the pixel size of the camera<br />• Lenses are designed with an optical magnification that is ideal for over 5 megapixels<br />• Distortion free lenses of less than 0.02%. TV distortion is limited to 0.25% on the entire image area even when used with a 5 megapixel camera</p>
<p><br /> In a telecentric optical system, there is no change in magnification when focusing, and magnification is constant over working distances. Thus movement of an object does not change magnification. Therefore, it is suitable for measuring objects with high accuracy.</p>";"<p>• 2.0x for macro use<br />• Able to resolve up to 21 megapixels</p>";"lm1138tc";"This lens produces high contrast and resolution in both the center and corners.  The LM1138TC has virtually no TV distortion of the entire image area.";NULL;"Kowa LM1138TC";"LM1138TC";NULL;NULL
"1277";"1";"1";"<p>• Produces high contrast and resolution in both the center and corners.<br />• Virtually no TV distortion of entire image area.</p>
<p>• Telecentric lens with variable magnification<br />• Able to adjust the magnification to match with the pixel size of the camera<br />• Lenses are designed with an optical magnification that is ideal for over 5 megapixels<br />• Distortion free lenses of less than 0.02%. TV distortion is limited to 0.25% on the entire image area even when used with a 5 megapixel camera</p>
<p><br /> In a telecentric optical system, there is no change in magnification when focusing, and magnification is constant over working distances. Thus movement of an object does not change magnification. Therefore, it is suitable for measuring objects with high accuracy.</p>";"<p>• Produces high contrast and resolution in both the center and corners.<br />• Virtually no TV distortion of entire image area.</p>";"lm1120tc";"This lens produces high contrast and resolution in both the center and corners.  The LM1120TC has virtually no TV distortion of the entire image area.";NULL;"Kowa LM1120TC";"LM1120TC";NULL;NULL
"1278";"1";"1";"<p>• Telecentric lens with variable magnification<br />• Able to adjust the magnification to match with the pixel size of the camera<br />• Lenses are designed with an optical magnification that is ideal for over 5 megapixels<br />• Distortion free lenses of less than 0.02%. TV distortion is limited to 0.25% on the entire image area even when used with a 5 megapixel camera</p>
<p><br /> In a telecentric optical system, there is no change in magnification when focusing, and magnification is constant over working distances. Thus movement of an object does not change magnification. Therefore, it is suitable for measuring objects with high accuracy.</p>";"<p>• Produces high contrast and resolution in both the center and corners.<br />• Virtually no TV distortion of entire image area.</p>";"lm1125tc";"This lens produces high contrast and resolution in both the center and corners.  The LM1125TC has virtually no TV distortion of the entire image area.";NULL;"Kowa LM1125TC";"LM1125TC";NULL;NULL
"1280";"1";"1";"<p>The high-performance short distance HDTV 3CCD-CMOS Zoom Lens most suitable for indoor monitoring.</p>
<ul><li>HDTV Image (1920x1080) Resolution
<ul><li>The NEW HD PROMINAR Lens design achieves high definition and less chromatic aberration.</li>
</ul></li>
<li>Short Distance and 3CCD/CMOS Optical Design
<ul><li>This 7x 3CCD/CMOS Zoom Lens can focus on short distances and will maintain high performance across the whole zoom range.  In addition, the design keeps distortion at a minimum.</li>
</ul></li>
<li>C-Mount Adoption
<ul><li>This lens adopts C-mount for versatility.</li>
</ul></li>
</ul>";"<ul><li>High-performance zoom lens suitable for High Definition TV (1920x1080) 3CCD/CMOS Cameras</li>
<li>Short distance optical design - perfect for indoor monitoring</li>
<li>Compact &amp; lightweight design</li>
</ul>";"lmz856-hd3";"The high-performance short distance HDTV 3CCD/CMOS Zoom Lens most suitable for indoor monitoring. ";NULL;"Kowa LMZ856-HD3";"LMZ856-HD3";NULL;NULL
